!13C to 13N bdecay
!From ../13c-13n_betadecay.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(beta-decay-rate)   nu-energy-loss    gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)               Log(erg/s)        Log(erg/s)
9.420000       8.250000     0.000000   0.134600     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.300000     0.000000   0.134100     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.350000     0.000000   0.133600     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.400000     0.000000   0.133000     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.450000     0.000000   0.132400     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.500000     0.000000   0.131700     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.550000     0.000000   0.131000     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.600000     0.000000   0.130300     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.650000     0.000000   0.129500     0.0328       -99.999000           -1.057943e+02         -100.00
9.420000       8.700000     0.000000   0.128600     0.0328       -99.999000           -9.973119e+01         -100.00
9.420000       8.750000     0.000000   0.127700     0.0328       -99.999000           -9.003199e+01         -100.00
9.420000       8.800000     0.000000   0.126800     0.0328       -99.999000           -8.136259e+01         -100.00
9.420000       8.850000     0.000000   0.125700     0.0328       -99.999000           -7.361089e+01         -100.00
9.420000       8.900000     0.000000   0.124700     0.0328       -99.999000           -6.667659e+01         -100.00
9.420000       8.950000     0.000000   0.123500     0.0328       -99.999000           -6.047079e+01         -100.00
9.420000       9.000000     0.000000   0.122300     0.0328       -99.999000           -5.491369e+01         -100.00
9.420000       9.050000     0.000000   0.121000     0.0328       -99.999000           -4.993449e+01         -100.00
9.420000       9.100000     0.000000   0.119600     0.0328       -99.999000           -4.546999e+01         -100.00
9.420000       9.150000     0.000000   0.118200     0.0328       -99.999000           -4.146369e+01         -100.00
9.420000       9.200000     0.000000   0.116700     0.0328       -99.999000           -3.786559e+01         -100.00
9.420000       9.250000     0.000000   0.115100     0.0328       -99.999000           -3.463069e+01         -100.00
9.420000       9.300000     0.000000   0.113400     0.0328       -99.999000           -3.171909e+01         -100.00
9.420000       9.350000     0.000000   0.111700     0.0328       -99.999000           -2.909509e+01         -100.00
9.420000       9.400000     0.000000   0.109800     0.0328       -99.999000           -2.672709e+01         -100.00
9.420000       9.450000     0.000000   0.107900     0.0328       -99.999000           -2.458669e+01         -100.00
9.420000       9.500000     0.000000   0.105900     0.0328       -99.999000           -2.264859e+01         -100.00
9.420000       9.550000     0.000000   0.103900     0.0328       -99.999000           -2.089039e+01         -100.00
9.420000       9.600000     0.000000   0.101700     0.0328       -99.999000           -1.929189e+01         -100.00
9.420000       9.650000     0.000000   0.099500     0.0328       -99.999000           -1.783519e+01         -100.00
9.440000       8.000000     0.000000   0.138800     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.050000     0.000000   0.138500     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.100000     0.000000   0.138100     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.150000     0.000000   0.137700     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.200000     0.000000   0.137300     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.250000     0.000000   0.136800     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.300000     0.000000   0.136300     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.350000     0.000000   0.135700     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.400000     0.000000   0.135200     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.450000     0.000000   0.134500     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.500000     0.000000   0.133900     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.550000     0.000000   0.133200     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.600000     0.000000   0.132400     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.650000     0.000000   0.131600     0.0333       -99.999000           -1.057943e+02         -100.00
9.440000       8.700000     0.000000   0.130700     0.0333       -99.999000           -1.008103e+02         -100.00
9.440000       8.750000     0.000000   0.129800     0.0333       -99.999000           -9.099389e+01         -100.00
9.440000       8.800000     0.000000   0.128900     0.0333       -99.999000           -8.222009e+01         -100.00
9.440000       8.850000     0.000000   0.127800     0.0333       -99.999000           -7.437529e+01         -100.00
9.440000       8.900000     0.000000   0.126700     0.0333       -99.999000           -6.735809e+01         -100.00
9.440000       8.950000     0.000000   0.125600     0.0333       -99.999000           -6.107829e+01         -100.00
9.440000       9.000000     0.000000   0.124300     0.0333       -99.999000           -5.545529e+01         -100.00
9.440000       9.050000     0.000000   0.123000     0.0333       -99.999000           -5.041739e+01         -100.00
9.440000       9.100000     0.000000   0.121700     0.0333       -99.999000           -4.590059e+01         -100.00
9.440000       9.150000     0.000000   0.120200     0.0333       -99.999000           -4.184769e+01         -100.00
9.440000       9.200000     0.000000   0.118700     0.0333       -99.999000           -3.820799e+01         -100.00
9.440000       9.250000     0.000000   0.117100     0.0333       -99.999000           -3.493599e+01         -100.00
9.440000       9.300000     0.000000   0.115400     0.0333       -99.999000           -3.199139e+01         -100.00
9.440000       9.350000     0.000000   0.113600     0.0333       -99.999000           -2.933809e+01         -100.00
9.440000       9.400000     0.000000   0.111800     0.0333       -99.999000           -2.694379e+01         -100.00
9.440000       9.450000     0.000000   0.109900     0.0333       -99.999000           -2.478009e+01         -100.00
9.440000       9.500000     0.000000   0.107800     0.0333       -99.999000           -2.282119e+01         -100.00
9.440000       9.550000     0.000000   0.105700     0.0333       -99.999000           -2.104449e+01         -100.00
9.440000       9.600000     0.000000   0.103600     0.0333       -99.999000           -1.942949e+01         -100.00
9.440000       9.650000     0.000000   0.101300     0.0333       -99.999000           -1.795809e+01         -100.00
9.460000       8.000000     0.000000   0.141000     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.050000     0.000000   0.140700     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.100000     0.000000   0.140300     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.150000     0.000000   0.139900     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.200000     0.000000   0.139400     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.250000     0.000000   0.139000     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.300000     0.000000   0.138500     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.350000     0.000000   0.137900     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.400000     0.000000   0.137300     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.450000     0.000000   0.136700     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.500000     0.000000   0.136000     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.550000     0.000000   0.135300     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.600000     0.000000   0.134600     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.650000     0.000000   0.133800     0.0338       -99.999000           -1.057943e+02         -100.00
9.460000       8.700000     0.000000   0.132900     0.0338       -99.999000           -1.019061e+02         -100.00
9.460000       8.750000     0.000000   0.132000     0.0338       -99.999000           -9.197069e+01         -100.00
9.460000       8.800000     0.000000   0.131000     0.0338       -99.999000           -8.309089e+01         -100.00
9.460000       8.850000     0.000000   0.130000     0.0338       -99.999000           -7.515159e+01         -100.00
9.460000       8.900000     0.000000   0.128800     0.0338       -99.999000           -6.805019e+01         -100.00
9.460000       8.950000     0.000000   0.127700     0.0338       -99.999000           -6.169529e+01         -100.00
9.460000       9.000000     0.000000   0.126400     0.0338       -99.999000           -5.600539e+01         -100.00
9.460000       9.050000     0.000000   0.125100     0.0338       -99.999000           -5.090789e+01         -100.00
9.460000       9.100000     0.000000   0.123700     0.0338       -99.999000           -4.633789e+01         -100.00
9.460000       9.150000     0.000000   0.122300     0.0338       -99.999000           -4.223759e+01         -100.00
9.460000       9.200000     0.000000   0.120700     0.0338       -99.999000           -3.855569e+01         -100.00
9.460000       9.250000     0.000000   0.119100     0.0338       -99.999000           -3.524609e+01         -100.00
9.460000       9.300000     0.000000   0.117400     0.0338       -99.999000           -3.226799e+01         -100.00
9.460000       9.350000     0.000000   0.115600     0.0338       -99.999000           -2.958469e+01         -100.00
9.460000       9.400000     0.000000   0.113800     0.0338       -99.999000           -2.716389e+01         -100.00
9.460000       9.450000     0.000000   0.111800     0.0338       -99.999000           -2.497639e+01         -100.00
9.460000       9.500000     0.000000   0.109800     0.0338       -99.999000           -2.299639e+01         -100.00
9.460000       9.550000     0.000000   0.107700     0.0338       -99.999000           -2.120089e+01         -100.00
9.460000       9.600000     0.000000   0.105500     0.0338       -99.999000           -1.956909e+01         -100.00
9.460000       9.650000     0.000000   0.103200     0.0338       -99.999000           -1.808279e+01         -100.00
9.480000       8.000000     0.000000   0.143300     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.050000     0.000000   0.142900     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.100000     0.000000   0.142500     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.150000     0.000000   0.142100     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.200000     0.000000   0.141700     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.250000     0.000000   0.141200     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.300000     0.000000   0.140700     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.350000     0.000000   0.140100     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.400000     0.000000   0.139500     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.450000     0.000000   0.138900     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.500000     0.000000   0.138200     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.550000     0.000000   0.137500     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.600000     0.000000   0.136800     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.650000     0.000000   0.135900     0.0344       -99.999000           -1.057943e+02         -100.00
9.480000       8.700000     0.000000   0.135100     0.0344       -99.999000           -1.030190e+02         -100.00
9.480000       8.750000     0.000000   0.134100     0.0344       -99.999000           -9.296279e+01         -100.00
9.480000       8.800000     0.000000   0.133200     0.0344       -99.999000           -8.397529e+01         -100.00
9.480000       8.850000     0.000000   0.132100     0.0344       -99.999000           -7.593989e+01         -100.00
9.480000       8.900000     0.000000   0.131000     0.0344       -99.999000           -6.875299e+01         -100.00
9.480000       8.950000     0.000000   0.129800     0.0344       -99.999000           -6.232189e+01         -100.00
9.480000       9.000000     0.000000   0.128600     0.0344       -99.999000           -5.656399e+01         -100.00
9.480000       9.050000     0.000000   0.127200     0.0344       -99.999000           -5.140589e+01         -100.00
9.480000       9.100000     0.000000   0.125800     0.0344       -99.999000           -4.678189e+01         -100.00
9.480000       9.150000     0.000000   0.124400     0.0344       -99.999000           -4.263359e+01         -100.00
9.480000       9.200000     0.000000   0.122800     0.0344       -99.999000           -3.890879e+01         -100.00
9.480000       9.250000     0.000000   0.121200     0.0344       -99.999000           -3.556099e+01         -100.00
9.480000       9.300000     0.000000   0.119500     0.0344       -99.999000           -3.254879e+01         -100.00
9.480000       9.350000     0.000000   0.117700     0.0344       -99.999000           -2.983519e+01         -100.00
9.480000       9.400000     0.000000   0.115800     0.0344       -99.999000           -2.738739e+01         -100.00
9.480000       9.450000     0.000000   0.113800     0.0344       -99.999000           -2.517579e+01         -100.00
9.480000       9.500000     0.000000   0.111800     0.0344       -99.999000           -2.317439e+01         -100.00
9.480000       9.550000     0.000000   0.109600     0.0344       -99.999000           -2.135969e+01         -100.00
9.480000       9.600000     0.000000   0.107400     0.0344       -99.999000           -1.971099e+01         -100.00
9.480000       9.650000     0.000000   0.105100     0.0344       -99.999000           -1.820949e+01         -100.00
9.500000       8.000000     0.000000   0.145500     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.050000     0.000000   0.145200     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.100000     0.000000   0.144800     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.150000     0.000000   0.144400     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.200000     0.000000   0.143900     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.250000     0.000000   0.143400     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.300000     0.000000   0.142900     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.350000     0.000000   0.142400     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.400000     0.000000   0.141800     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.450000     0.000000   0.141100     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.500000     0.000000   0.140500     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.550000     0.000000   0.139700     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.600000     0.000000   0.139000     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.650000     0.000000   0.138200     0.0349       -99.999000           -1.057943e+02         -100.00
9.500000       8.700000     0.000000   0.137300     0.0349       -99.999000           -1.041491e+02         -100.00
9.500000       8.750000     0.000000   0.136300     0.0349       -99.999000           -9.397019e+01         -100.00
9.500000       8.800000     0.000000   0.135400     0.0349       -99.999000           -8.487329e+01         -100.00
9.500000       8.850000     0.000000   0.134300     0.0349       -99.999000           -7.674049e+01         -100.00
9.500000       8.900000     0.000000   0.133200     0.0349       -99.999000           -6.946669e+01         -100.00
9.500000       8.950000     0.000000   0.132000     0.0349       -99.999000           -6.295819e+01         -100.00
9.500000       9.000000     0.000000   0.130700     0.0349       -99.999000           -5.713129e+01         -100.00
9.500000       9.050000     0.000000   0.129400     0.0349       -99.999000           -5.191169e+01         -100.00
9.500000       9.100000     0.000000   0.128000     0.0349       -99.999000           -4.723289e+01         -100.00
9.500000       9.150000     0.000000   0.126500     0.0349       -99.999000           -4.303569e+01         -100.00
9.500000       9.200000     0.000000   0.124900     0.0349       -99.999000           -3.926729e+01         -100.00
9.500000       9.250000     0.000000   0.123300     0.0349       -99.999000           -3.588069e+01         -100.00
9.500000       9.300000     0.000000   0.121600     0.0349       -99.999000           -3.283399e+01         -100.00
9.500000       9.350000     0.000000   0.119700     0.0349       -99.999000           -3.008959e+01         -100.00
9.500000       9.400000     0.000000   0.117800     0.0349       -99.999000           -2.761429e+01         -100.00
9.500000       9.450000     0.000000   0.115900     0.0349       -99.999000           -2.537819e+01         -100.00
9.500000       9.500000     0.000000   0.113800     0.0349       -99.999000           -2.335499e+01         -100.00
9.500000       9.550000     0.000000   0.111600     0.0349       -99.999000           -2.152099e+01         -100.00
9.500000       9.600000     0.000000   0.109400     0.0349       -99.999000           -1.985489e+01         -100.00
9.500000       9.650000     0.000000   0.107000     0.0349       -99.999000           -1.833809e+01         -100.00
9.520000       8.000000     0.000000   0.147800     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.050000     0.000000   0.147500     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.100000     0.000000   0.147100     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.150000     0.000000   0.146700     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.200000     0.000000   0.146200     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.250000     0.000000   0.145700     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.300000     0.000000   0.145200     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.350000     0.000000   0.144600     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.400000     0.000000   0.144100     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.450000     0.000000   0.143400     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.500000     0.000000   0.142700     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.550000     0.000000   0.142000     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.600000     0.000000   0.141200     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.650000     0.000000   0.140400     0.0354       -99.999000           -1.057943e+02         -100.00
9.520000       8.700000     0.000000   0.139500     0.0354       -99.999000           -1.052966e+02         -100.00
9.520000       8.750000     0.000000   0.138600     0.0354       -99.999000           -9.499329e+01         -100.00
9.520000       8.800000     0.000000   0.137600     0.0354       -99.999000           -8.578539e+01         -100.00
9.520000       8.850000     0.000000   0.136500     0.0354       -99.999000           -7.755359e+01         -100.00
9.520000       8.900000     0.000000   0.135400     0.0354       -99.999000           -7.019149e+01         -100.00
9.520000       8.950000     0.000000   0.134200     0.0354       -99.999000           -6.360429e+01         -100.00
9.520000       9.000000     0.000000   0.132900     0.0354       -99.999000           -5.770739e+01         -100.00
9.520000       9.050000     0.000000   0.131600     0.0354       -99.999000           -5.242529e+01         -100.00
9.520000       9.100000     0.000000   0.130200     0.0354       -99.999000           -4.769079e+01         -100.00
9.520000       9.150000     0.000000   0.128700     0.0354       -99.999000           -4.344399e+01         -100.00
9.520000       9.200000     0.000000   0.127100     0.0354       -99.999000           -3.963139e+01         -100.00
9.520000       9.250000     0.000000   0.125400     0.0354       -99.999000           -3.620549e+01         -100.00
9.520000       9.300000     0.000000   0.123700     0.0354       -99.999000           -3.312359e+01         -100.00
9.520000       9.350000     0.000000   0.121800     0.0354       -99.999000           -3.034789e+01         -100.00
9.520000       9.400000     0.000000   0.119900     0.0354       -99.999000           -2.784469e+01         -100.00
9.520000       9.450000     0.000000   0.117900     0.0354       -99.999000           -2.558379e+01         -100.00
9.520000       9.500000     0.000000   0.115800     0.0354       -99.999000           -2.353849e+01         -100.00
9.520000       9.550000     0.000000   0.113600     0.0354       -99.999000           -2.168469e+01         -100.00
9.520000       9.600000     0.000000   0.111400     0.0354       -99.999000           -2.000109e+01         -100.00
9.520000       9.650000     0.000000   0.109000     0.0354       -99.999000           -1.846869e+01         -100.00
9.540000       8.000000     0.000000   0.150200     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.050000     0.000000   0.149800     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.100000     0.000000   0.149400     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.150000     0.000000   0.149000     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.200000     0.000000   0.148500     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.250000     0.000000   0.148000     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.300000     0.000000   0.147500     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.350000     0.000000   0.147000     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.400000     0.000000   0.146400     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.450000     0.000000   0.145700     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.500000     0.000000   0.145000     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.550000     0.000000   0.144300     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.600000     0.000000   0.143500     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.650000     0.000000   0.142700     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.700000     0.000000   0.141800     0.0360       -99.999000           -1.057943e+02         -100.00
9.540000       8.750000     0.000000   0.140900     0.0360       -99.999000           -9.603229e+01         -100.00
9.540000       8.800000     0.000000   0.139800     0.0360       -99.999000           -8.671149e+01         -100.00
9.540000       8.850000     0.000000   0.138800     0.0360       -99.999000           -7.837919e+01         -100.00
9.540000       8.900000     0.000000   0.137600     0.0360       -99.999000           -7.092759e+01         -100.00
9.540000       8.950000     0.000000   0.136400     0.0360       -99.999000           -6.426049e+01         -100.00
9.540000       9.000000     0.000000   0.135200     0.0360       -99.999000           -5.829239e+01         -100.00
9.540000       9.050000     0.000000   0.133800     0.0360       -99.999000           -5.294689e+01         -100.00
9.540000       9.100000     0.000000   0.132400     0.0360       -99.999000           -4.815589e+01         -100.00
9.540000       9.150000     0.000000   0.130900     0.0360       -99.999000           -4.385869e+01         -100.00
9.540000       9.200000     0.000000   0.129300     0.0360       -99.999000           -4.000119e+01         -100.00
9.540000       9.250000     0.000000   0.127600     0.0360       -99.999000           -3.653519e+01         -100.00
9.540000       9.300000     0.000000   0.125800     0.0360       -99.999000           -3.341759e+01         -100.00
9.540000       9.350000     0.000000   0.124000     0.0360       -99.999000           -3.061019e+01         -100.00
9.540000       9.400000     0.000000   0.122000     0.0360       -99.999000           -2.807869e+01         -100.00
9.540000       9.450000     0.000000   0.120000     0.0360       -99.999000           -2.579259e+01         -100.00
9.540000       9.500000     0.000000   0.117900     0.0360       -99.999000           -2.372469e+01         -100.00
9.540000       9.550000     0.000000   0.115700     0.0360       -99.999000           -2.185089e+01         -100.00
9.540000       9.600000     0.000000   0.113400     0.0360       -99.999000           -2.014949e+01         -100.00
9.540000       9.650000     0.000000   0.111000     0.0360       -99.999000           -1.860119e+01         -100.00
9.560000       8.000000     0.000000   0.152500     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.050000     0.000000   0.152200     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.100000     0.000000   0.151800     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.150000     0.000000   0.151300     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.200000     0.000000   0.150900     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.250000     0.000000   0.150400     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.300000     0.000000   0.149900     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.350000     0.000000   0.149300     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.400000     0.000000   0.148700     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.450000     0.000000   0.148100     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.500000     0.000000   0.147400     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.550000     0.000000   0.146600     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.600000     0.000000   0.145900     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.650000     0.000000   0.145000     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.700000     0.000000   0.144100     0.0365       -99.999000           -1.057943e+02         -100.00
9.560000       8.750000     0.000000   0.143200     0.0365       -99.999000           -9.708739e+01         -100.00
9.560000       8.800000     0.000000   0.142200     0.0365       -99.999000           -8.765209e+01         -100.00
9.560000       8.850000     0.000000   0.141100     0.0365       -99.999000           -7.921769e+01         -100.00
9.560000       8.900000     0.000000   0.139900     0.0365       -99.999000           -7.167509e+01         -100.00
9.560000       8.950000     0.000000   0.138700     0.0365       -99.999000           -6.492689e+01         -100.00
9.560000       9.000000     0.000000   0.137400     0.0365       -99.999000           -5.888649e+01         -100.00
9.560000       9.050000     0.000000   0.136100     0.0365       -99.999000           -5.347659e+01         -100.00
9.560000       9.100000     0.000000   0.134600     0.0365       -99.999000           -4.862809e+01         -100.00
9.560000       9.150000     0.000000   0.133100     0.0365       -99.999000           -4.427979e+01         -100.00
9.560000       9.200000     0.000000   0.131500     0.0365       -99.999000           -4.037669e+01         -100.00
9.560000       9.250000     0.000000   0.129800     0.0365       -99.999000           -3.686999e+01         -100.00
9.560000       9.300000     0.000000   0.128000     0.0365       -99.999000           -3.371629e+01         -100.00
9.560000       9.350000     0.000000   0.126200     0.0365       -99.999000           -3.087649e+01         -100.00
9.560000       9.400000     0.000000   0.124200     0.0365       -99.999000           -2.831619e+01         -100.00
9.560000       9.450000     0.000000   0.122200     0.0365       -99.999000           -2.600449e+01         -100.00
9.560000       9.500000     0.000000   0.120000     0.0365       -99.999000           -2.391389e+01         -100.00
9.560000       9.550000     0.000000   0.117800     0.0365       -99.999000           -2.201969e+01         -100.00
9.560000       9.600000     0.000000   0.115500     0.0365       -99.999000           -2.030019e+01         -100.00
9.560000       9.650000     0.000000   0.113100     0.0365       -99.999000           -1.873579e+01         -100.00
9.580000       8.000000     0.000000   0.154900     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.050000     0.000000   0.154600     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.100000     0.000000   0.154200     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.150000     0.000000   0.153700     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.200000     0.000000   0.153300     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.250000     0.000000   0.152800     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.300000     0.000000   0.152300     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.350000     0.000000   0.151700     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.400000     0.000000   0.151100     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.450000     0.000000   0.150400     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.500000     0.000000   0.149800     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.550000     0.000000   0.149000     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.600000     0.000000   0.148200     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.650000     0.000000   0.147400     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.700000     0.000000   0.146500     0.0371       -99.999000           -1.057943e+02         -100.00
9.580000       8.750000     0.000000   0.145500     0.0371       -99.999000           -9.815889e+01         -100.00
9.580000       8.800000     0.000000   0.144500     0.0371       -99.999000           -8.860729e+01         -100.00
9.580000       8.850000     0.000000   0.143400     0.0371       -99.999000           -8.006919e+01         -100.00
9.580000       8.900000     0.000000   0.142300     0.0371       -99.999000           -7.243409e+01         -100.00
9.580000       8.950000     0.000000   0.141000     0.0371       -99.999000           -6.560359e+01         -100.00
9.580000       9.000000     0.000000   0.139700     0.0371       -99.999000           -5.948979e+01         -100.00
9.580000       9.050000     0.000000   0.138400     0.0371       -99.999000           -5.401449e+01         -100.00
9.580000       9.100000     0.000000   0.136900     0.0371       -99.999000           -4.910769e+01         -100.00
9.580000       9.150000     0.000000   0.135400     0.0371       -99.999000           -4.470739e+01         -100.00
9.580000       9.200000     0.000000   0.133800     0.0371       -99.999000           -4.075799e+01         -100.00
9.580000       9.250000     0.000000   0.132000     0.0371       -99.999000           -3.721009e+01         -100.00
9.580000       9.300000     0.000000   0.130300     0.0371       -99.999000           -3.401949e+01         -100.00
9.580000       9.350000     0.000000   0.128400     0.0371       -99.999000           -3.114699e+01         -100.00
9.580000       9.400000     0.000000   0.126400     0.0371       -99.999000           -2.855749e+01         -100.00
9.580000       9.450000     0.000000   0.124300     0.0371       -99.999000           -2.621979e+01         -100.00
9.580000       9.500000     0.000000   0.122200     0.0371       -99.999000           -2.410589e+01         -100.00
9.580000       9.550000     0.000000   0.119900     0.0371       -99.999000           -2.219109e+01         -100.00
9.580000       9.600000     0.000000   0.117600     0.0371       -99.999000           -2.045319e+01         -100.00
9.580000       9.650000     0.000000   0.115200     0.0371       -99.999000           -1.887239e+01         -100.00
9.600000       8.000000     0.000000   0.157400     0.0377       -99.999000           -1.057943e+02         -100.00
9.600000       8.050000     0.000000   0.157000     0.0377       -99.999000           -1.057943e+02         -100.00
9.600000       8.100000     0.000000   0.156600     0.0377       -99.999000           -1.057943e+02         -100.00
9.600000       8.150000     0.000000   0.156200     0.0377       -99.999000           -1.057943e+02         -100.00
9.600000       8.200000     0.000000   0.155700     0.0377       -99.999000           -1.057943e+02         -100.00
9.600000       8.250000     0.000000   0.155200     0.0377       -99.999000           -1.057943e+02         -100.00
