!13N to 13C e-capture
!From ../13n-13c_electroncapture.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(e-cap-rate)   nu-energy-loss       gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)          Log(erg/s)           Log(erg/s)
9.540000       8.800000     0.000000   -0.139800     0.0360       1.823300             -3.133690e+00         -100.00
9.540000       8.850000     0.000000   -0.138800     0.0360       1.823600             -3.133290e+00         -100.00
9.540000       8.900000     0.000000   -0.137600     0.0360       1.823900             -3.132890e+00         -100.00
9.540000       8.950000     0.000000   -0.136400     0.0360       1.824200             -3.132490e+00         -100.00
9.540000       9.000000     0.000000   -0.135200     0.0360       1.824500             -3.131890e+00         -100.00
9.540000       9.050000     0.000000   -0.133800     0.0360       1.825000             -3.131290e+00         -100.00
9.540000       9.100000     0.000000   -0.132400     0.0360       1.825500             -3.130490e+00         -100.00
9.540000       9.150000     0.000000   -0.130900     0.0360       1.826000             -3.129590e+00         -100.00
9.540000       9.200000     0.000000   -0.129300     0.0360       1.826700             -3.128490e+00         -100.00
9.540000       9.250000     0.000000   -0.127600     0.0360       1.827600             -3.127290e+00         -100.00
9.540000       9.300000     0.000000   -0.125800     0.0360       1.828600             -3.125690e+00         -100.00
9.540000       9.350000     0.000000   -0.124000     0.0360       1.829700             -3.123790e+00         -100.00
9.540000       9.400000     0.000000   -0.122000     0.0360       1.831200             -3.121590e+00         -100.00
9.540000       9.450000     0.000000   -0.120000     0.0360       1.832900             -3.118790e+00         -100.00
9.540000       9.500000     0.000000   -0.117900     0.0360       1.835100             -3.115390e+00         -100.00
9.540000       9.550000     0.000000   -0.115700     0.0360       1.837700             -3.111190e+00         -100.00
9.540000       9.600000     0.000000   -0.113400     0.0360       1.840900             -3.105990e+00         -100.00
9.540000       9.650000     0.000000   -0.111000     0.0360       1.844800             -3.099590e+00         -100.00
9.560000       8.000000     0.000000   -0.152500     0.0365       1.854600             -3.097890e+00         -100.00
9.560000       8.050000     0.000000   -0.152200     0.0365       1.854700             -3.097890e+00         -100.00
9.560000       8.100000     0.000000   -0.151800     0.0365       1.854800             -3.097790e+00         -100.00
9.560000       8.150000     0.000000   -0.151300     0.0365       1.854800             -3.097690e+00         -100.00
9.560000       8.200000     0.000000   -0.150900     0.0365       1.854900             -3.097590e+00         -100.00
9.560000       8.250000     0.000000   -0.150400     0.0365       1.855000             -3.097490e+00         -100.00
9.560000       8.300000     0.000000   -0.149900     0.0365       1.855000             -3.097390e+00         -100.00
9.560000       8.350000     0.000000   -0.149300     0.0365       1.855100             -3.097290e+00         -100.00
9.560000       8.400000     0.000000   -0.148700     0.0365       1.855200             -3.097090e+00         -100.00
9.560000       8.450000     0.000000   -0.148100     0.0365       1.855300             -3.096990e+00         -100.00
9.560000       8.500000     0.000000   -0.147400     0.0365       1.855400             -3.096790e+00         -100.00
9.560000       8.550000     0.000000   -0.146600     0.0365       1.855600             -3.096690e+00         -100.00
9.560000       8.600000     0.000000   -0.145900     0.0365       1.855700             -3.096490e+00         -100.00
9.560000       8.650000     0.000000   -0.145000     0.0365       1.855900             -3.096290e+00         -100.00
9.560000       8.700000     0.000000   -0.144100     0.0365       1.856000             -3.095990e+00         -100.00
9.560000       8.750000     0.000000   -0.143200     0.0365       1.856200             -3.095690e+00         -100.00
9.560000       8.800000     0.000000   -0.142200     0.0365       1.856400             -3.095390e+00         -100.00
9.560000       8.850000     0.000000   -0.141100     0.0365       1.856700             -3.095090e+00         -100.00
9.560000       8.900000     0.000000   -0.139900     0.0365       1.856900             -3.094690e+00         -100.00
9.560000       8.950000     0.000000   -0.138700     0.0365       1.857300             -3.094190e+00         -100.00
9.560000       9.000000     0.000000   -0.137400     0.0365       1.857600             -3.093690e+00         -100.00
9.560000       9.050000     0.000000   -0.136100     0.0365       1.858000             -3.092990e+00         -100.00
9.560000       9.100000     0.000000   -0.134600     0.0365       1.858500             -3.092290e+00         -100.00
9.560000       9.150000     0.000000   -0.133100     0.0365       1.859100             -3.091390e+00         -100.00
9.560000       9.200000     0.000000   -0.131500     0.0365       1.859800             -3.090390e+00         -100.00
9.560000       9.250000     0.000000   -0.129800     0.0365       1.860600             -3.089090e+00         -100.00
9.560000       9.300000     0.000000   -0.128000     0.0365       1.861500             -3.087590e+00         -100.00
9.560000       9.350000     0.000000   -0.126200     0.0365       1.862700             -3.085790e+00         -100.00
9.560000       9.400000     0.000000   -0.124200     0.0365       1.864100             -3.083490e+00         -100.00
9.560000       9.450000     0.000000   -0.122200     0.0365       1.865800             -3.080790e+00         -100.00
9.560000       9.500000     0.000000   -0.120000     0.0365       1.867900             -3.077490e+00         -100.00
9.560000       9.550000     0.000000   -0.117800     0.0365       1.870500             -3.073390e+00         -100.00
9.560000       9.600000     0.000000   -0.115500     0.0365       1.873600             -3.068290e+00         -100.00
9.560000       9.650000     0.000000   -0.113100     0.0365       1.877400             -3.062090e+00         -100.00
9.580000       8.000000     0.000000   -0.154900     0.0371       1.887800             -3.059590e+00         -100.00
9.580000       8.050000     0.000000   -0.154600     0.0371       1.887800             -3.059490e+00         -100.00
9.580000       8.100000     0.000000   -0.154200     0.0371       1.887900             -3.059390e+00         -100.00
9.580000       8.150000     0.000000   -0.153700     0.0371       1.888000             -3.059290e+00         -100.00
9.580000       8.200000     0.000000   -0.153300     0.0371       1.888000             -3.059290e+00         -100.00
9.580000       8.250000     0.000000   -0.152800     0.0371       1.888100             -3.059190e+00         -100.00
9.580000       8.300000     0.000000   -0.152300     0.0371       1.888200             -3.058990e+00         -100.00
9.580000       8.350000     0.000000   -0.151700     0.0371       1.888300             -3.058890e+00         -100.00
9.580000       8.400000     0.000000   -0.151100     0.0371       1.888400             -3.058790e+00         -100.00
9.580000       8.450000     0.000000   -0.150400     0.0371       1.888500             -3.058690e+00         -100.00
9.580000       8.500000     0.000000   -0.149800     0.0371       1.888600             -3.058490e+00         -100.00
9.580000       8.550000     0.000000   -0.149000     0.0371       1.888700             -3.058290e+00         -100.00
9.580000       8.600000     0.000000   -0.148200     0.0371       1.888800             -3.058090e+00         -100.00
9.580000       8.650000     0.000000   -0.147400     0.0371       1.889000             -3.057890e+00         -100.00
9.580000       8.700000     0.000000   -0.146500     0.0371       1.889200             -3.057690e+00         -100.00
9.580000       8.750000     0.000000   -0.145500     0.0371       1.889300             -3.057390e+00         -100.00
9.580000       8.800000     0.000000   -0.144500     0.0371       1.889600             -3.057090e+00         -100.00
9.580000       8.850000     0.000000   -0.143400     0.0371       1.889800             -3.056790e+00         -100.00
9.580000       8.900000     0.000000   -0.142300     0.0371       1.890100             -3.056390e+00         -100.00
9.580000       8.950000     0.000000   -0.141000     0.0371       1.890400             -3.055890e+00         -100.00
9.580000       9.000000     0.000000   -0.139700     0.0371       1.890700             -3.055390e+00         -100.00
9.580000       9.050000     0.000000   -0.138400     0.0371       1.891100             -3.054690e+00         -100.00
9.580000       9.100000     0.000000   -0.136900     0.0371       1.891600             -3.053990e+00         -100.00
9.580000       9.150000     0.000000   -0.135400     0.0371       1.892200             -3.053190e+00         -100.00
9.580000       9.200000     0.000000   -0.133800     0.0371       1.892800             -3.052090e+00         -100.00
9.580000       9.250000     0.000000   -0.132000     0.0371       1.893600             -3.050890e+00         -100.00
9.580000       9.300000     0.000000   -0.130300     0.0371       1.894600             -3.049390e+00         -100.00
9.580000       9.350000     0.000000   -0.128400     0.0371       1.895700             -3.047590e+00         -100.00
9.580000       9.400000     0.000000   -0.126400     0.0371       1.897100             -3.045390e+00         -100.00
9.580000       9.450000     0.000000   -0.124300     0.0371       1.898800             -3.042790e+00         -100.00
9.580000       9.500000     0.000000   -0.122200     0.0371       1.900800             -3.039490e+00         -100.00
9.580000       9.550000     0.000000   -0.119900     0.0371       1.903300             -3.035490e+00         -100.00
9.580000       9.600000     0.000000   -0.117600     0.0371       1.906300             -3.030590e+00         -100.00
9.580000       9.650000     0.000000   -0.115200     0.0371       1.910100             -3.024490e+00         -100.00
9.600000       8.000000     0.000000   -0.157400     0.0377       1.921000             -3.021190e+00         -100.00
9.600000       8.050000     0.000000   -0.157000     0.0377       1.921000             -3.021090e+00         -100.00
9.600000       8.100000     0.000000   -0.156600     0.0377       1.921100             -3.020990e+00         -100.00
9.600000       8.150000     0.000000   -0.156200     0.0377       1.921100             -3.020890e+00         -100.00
9.600000       8.200000     0.000000   -0.155700     0.0377       1.921200             -3.020790e+00         -100.00
9.600000       8.250000     0.000000   -0.155200     0.0377       1.921300             -3.020690e+00         -100.00
9.600000       8.300000     0.000000   -0.154700     0.0377       1.921400             -3.020590e+00         -100.00
9.600000       8.350000     0.000000   -0.154100     0.0377       1.921400             -3.020490e+00         -100.00
9.600000       8.400000     0.000000   -0.153500     0.0377       1.921500             -3.020390e+00         -100.00
9.600000       8.450000     0.000000   -0.152900     0.0377       1.921600             -3.020190e+00         -100.00
9.600000       8.500000     0.000000   -0.152200     0.0377       1.921700             -3.020090e+00         -100.00
9.600000       8.550000     0.000000   -0.151400     0.0377       1.921900             -3.019890e+00         -100.00
9.600000       8.600000     0.000000   -0.150600     0.0377       1.922000             -3.019690e+00         -100.00
9.600000       8.650000     0.000000   -0.149800     0.0377       1.922200             -3.019490e+00         -100.00
9.600000       8.700000     0.000000   -0.148900     0.0377       1.922300             -3.019290e+00         -100.00
9.600000       8.750000     0.000000   -0.147900     0.0377       1.922500             -3.018990e+00         -100.00
9.600000       8.800000     0.000000   -0.146900     0.0377       1.922700             -3.018690e+00         -100.00
9.600000       8.850000     0.000000   -0.145800     0.0377       1.922900             -3.018390e+00         -100.00
9.600000       8.900000     0.000000   -0.144600     0.0377       1.923200             -3.017990e+00         -100.00
9.600000       8.950000     0.000000   -0.143400     0.0377       1.923500             -3.017490e+00         -100.00
9.600000       9.000000     0.000000   -0.142100     0.0377       1.923900             -3.016990e+00         -100.00
9.600000       9.050000     0.000000   -0.140700     0.0377       1.924300             -3.016390e+00         -100.00
9.600000       9.100000     0.000000   -0.139200     0.0377       1.924700             -3.015690e+00         -100.00
9.600000       9.150000     0.000000   -0.137700     0.0377       1.925300             -3.014790e+00         -100.00
9.600000       9.200000     0.000000   -0.136000     0.0377       1.925900             -3.013790e+00         -100.00
9.600000       9.250000     0.000000   -0.134300     0.0377       1.926700             -3.012590e+00         -100.00
9.600000       9.300000     0.000000   -0.132500     0.0377       1.927600             -3.011190e+00         -100.00
9.600000       9.350000     0.000000   -0.130600     0.0377       1.928700             -3.009390e+00         -100.00
9.600000       9.400000     0.000000   -0.128600     0.0377       1.930100             -3.007290e+00         -100.00
9.600000       9.450000     0.000000   -0.126500     0.0377       1.931700             -3.004690e+00         -100.00
9.600000       9.500000     0.000000   -0.124400     0.0377       1.933700             -3.001490e+00         -100.00
9.600000       9.550000     0.000000   -0.122100     0.0377       1.936100             -2.997590e+00         -100.00
9.600000       9.600000     0.000000   -0.119700     0.0377       1.939100             -2.992790e+00         -100.00
9.600000       9.650000     0.000000   -0.117300     0.0377       1.942700             -2.986790e+00         -100.00
9.620000       8.000000     0.000000   -0.159900     0.0382       1.954200             -2.982690e+00         -100.00
9.620000       8.050000     0.000000   -0.159500     0.0382       1.954200             -2.982590e+00         -100.00
9.620000       8.100000     0.000000   -0.159100     0.0382       1.954300             -2.982490e+00         -100.00
9.620000       8.150000     0.000000   -0.158700     0.0382       1.954300             -2.982390e+00         -100.00
9.620000       8.200000     0.000000   -0.158200     0.0382       1.954400             -2.982290e+00         -100.00
9.620000       8.250000     0.000000   -0.157700     0.0382       1.954500             -2.982190e+00         -100.00
9.620000       8.300000     0.000000   -0.157200     0.0382       1.954500             -2.982090e+00         -100.00
9.620000       8.350000     0.000000   -0.156600     0.0382       1.954600             -2.981990e+00         -100.00
9.620000       8.400000     0.000000   -0.156000     0.0382       1.954700             -2.981890e+00         -100.00
9.620000       8.450000     0.000000   -0.155300     0.0382       1.954800             -2.981790e+00         -100.00
9.620000       8.500000     0.000000   -0.154600     0.0382       1.954900             -2.981590e+00         -100.00
9.620000       8.550000     0.000000   -0.153900     0.0382       1.955100             -2.981390e+00         -100.00
9.620000       8.600000     0.000000   -0.153100     0.0382       1.955200             -2.981190e+00         -100.00
9.620000       8.650000     0.000000   -0.152200     0.0382       1.955300             -2.980990e+00         -100.00
9.620000       8.700000     0.000000   -0.151300     0.0382       1.955500             -2.980790e+00         -100.00
9.620000       8.750000     0.000000   -0.150300     0.0382       1.955700             -2.980490e+00         -100.00
9.620000       8.800000     0.000000   -0.149300     0.0382       1.955900             -2.980190e+00         -100.00
9.620000       8.850000     0.000000   -0.148200     0.0382       1.956100             -2.979890e+00         -100.00
9.620000       8.900000     0.000000   -0.147000     0.0382       1.956400             -2.979490e+00         -100.00
9.620000       8.950000     0.000000   -0.145800     0.0382       1.956700             -2.979090e+00         -100.00
9.620000       9.000000     0.000000   -0.144500     0.0382       1.957000             -2.978590e+00         -100.00
9.620000       9.050000     0.000000   -0.143100     0.0382       1.957400             -2.977990e+00         -100.00
9.620000       9.100000     0.000000   -0.141600     0.0382       1.957900             -2.977290e+00         -100.00
9.620000       9.150000     0.000000   -0.140000     0.0382       1.958400             -2.976390e+00         -100.00
9.620000       9.200000     0.000000   -0.138400     0.0382       1.959000             -2.975390e+00         -100.00
9.620000       9.250000     0.000000   -0.136600     0.0382       1.959800             -2.974290e+00         -100.00
9.620000       9.300000     0.000000   -0.134800     0.0382       1.960700             -2.972790e+00         -100.00
9.620000       9.350000     0.000000   -0.132900     0.0382       1.961800             -2.971090e+00         -100.00
9.620000       9.400000     0.000000   -0.130900     0.0382       1.963100             -2.968990e+00         -100.00
9.620000       9.450000     0.000000   -0.128800     0.0382       1.964700             -2.966490e+00         -100.00
9.620000       9.500000     0.000000   -0.126600     0.0382       1.966600             -2.963390e+00         -100.00
9.620000       9.550000     0.000000   -0.124300     0.0382       1.969000             -2.959590e+00         -100.00
9.620000       9.600000     0.000000   -0.121900     0.0382       1.971900             -2.954890e+00         -100.00
9.620000       9.650000     0.000000   -0.119400     0.0382       1.975400             -2.949090e+00         -100.00
9.640000       8.000000     0.000000   -0.162400     0.0388       1.987400             -2.944090e+00         -100.00
9.640000       8.050000     0.000000   -0.162000     0.0388       1.987400             -2.943990e+00         -100.00
9.640000       8.100000     0.000000   -0.161600     0.0388       1.987500             -2.943990e+00         -100.00
9.640000       8.150000     0.000000   -0.161200     0.0388       1.987500             -2.943890e+00         -100.00
9.640000       8.200000     0.000000   -0.160700     0.0388       1.987600             -2.943790e+00         -100.00
9.640000       8.250000     0.000000   -0.160200     0.0388       1.987700             -2.943690e+00         -100.00
9.640000       8.300000     0.000000   -0.159700     0.0388       1.987800             -2.943590e+00         -100.00
9.640000       8.350000     0.000000   -0.159100     0.0388       1.987800             -2.943490e+00         -100.00
9.640000       8.400000     0.000000   -0.158500     0.0388       1.987900             -2.943290e+00         -100.00
9.640000       8.450000     0.000000   -0.157800     0.0388       1.988000             -2.943190e+00         -100.00
9.640000       8.500000     0.000000   -0.157100     0.0388       1.988100             -2.943090e+00         -100.00
9.640000       8.550000     0.000000   -0.156400     0.0388       1.988300             -2.942890e+00         -100.00
9.640000       8.600000     0.000000   -0.155500     0.0388       1.988400             -2.942690e+00         -100.00
9.640000       8.650000     0.000000   -0.154700     0.0388       1.988500             -2.942490e+00         -100.00
9.640000       8.700000     0.000000   -0.153800     0.0388       1.988700             -2.942290e+00         -100.00
9.640000       8.750000     0.000000   -0.152800     0.0388       1.988900             -2.941990e+00         -100.00
9.640000       8.800000     0.000000   -0.151700     0.0388       1.989100             -2.941690e+00         -100.00
9.640000       8.850000     0.000000   -0.150600     0.0388       1.989300             -2.941390e+00         -100.00
9.640000       8.900000     0.000000   -0.149400     0.0388       1.989600             -2.940990e+00         -100.00
9.640000       8.950000     0.000000   -0.148200     0.0388       1.989900             -2.940590e+00         -100.00
9.640000       9.000000     0.000000   -0.146900     0.0388       1.990200             -2.940090e+00         -100.00
9.640000       9.050000     0.000000   -0.145500     0.0388       1.990600             -2.939490e+00         -100.00
9.640000       9.100000     0.000000   -0.144000     0.0388       1.991000             -2.938790e+00         -100.00
9.640000       9.150000     0.000000   -0.142400     0.0388       1.991600             -2.937990e+00         -100.00
9.640000       9.200000     0.000000   -0.140700     0.0388       1.992200             -2.936990e+00         -100.00
9.640000       9.250000     0.000000   -0.139000     0.0388       1.992900             -2.935790e+00         -100.00
9.640000       9.300000     0.000000   -0.137200     0.0388       1.993800             -2.934390e+00         -100.00
9.640000       9.350000     0.000000   -0.135200     0.0388       1.994900             -2.932790e+00         -100.00
9.640000       9.400000     0.000000   -0.133200     0.0388       1.996100             -2.930690e+00         -100.00
9.640000       9.450000     0.000000   -0.131100     0.0388       1.997700             -2.928190e+00         -100.00
9.640000       9.500000     0.000000   -0.128800     0.0388       1.999600             -2.925190e+00         -100.00
9.640000       9.550000     0.000000   -0.126500     0.0388       2.001900             -2.921490e+00         -100.00
9.640000       9.600000     0.000000   -0.124100     0.0388       2.004700             -2.916890e+00         -100.00
9.640000       9.650000     0.000000   -0.121600     0.0388       2.008200             -2.911190e+00         -100.00
9.660000       8.000000     0.000000   -0.165000     0.0394       2.020600             -2.905490e+00         -100.00
9.660000       8.050000     0.000000   -0.164600     0.0394       2.020700             -2.905390e+00         -100.00
9.660000       8.100000     0.000000   -0.164200     0.0394       2.020700             -2.905390e+00         -100.00
9.660000       8.150000     0.000000   -0.163700     0.0394       2.020800             -2.905290e+00         -100.00
9.660000       8.200000     0.000000   -0.163300     0.0394       2.020800             -2.905190e+00         -100.00
9.660000       8.250000     0.000000   -0.162800     0.0394       2.020900             -2.905090e+00         -100.00
9.660000       8.300000     0.000000   -0.162200     0.0394       2.021000             -2.904990e+00         -100.00
9.660000       8.350000     0.000000   -0.161600     0.0394       2.021100             -2.904890e+00         -100.00
9.660000       8.400000     0.000000   -0.161000     0.0394       2.021200             -2.904690e+00         -100.00
9.660000       8.450000     0.000000   -0.160300     0.0394       2.021300             -2.904590e+00         -100.00
9.660000       8.500000     0.000000   -0.159600     0.0394       2.021400             -2.904390e+00         -100.00
9.660000       8.550000     0.000000   -0.158900     0.0394       2.021500             -2.904290e+00         -100.00
9.660000       8.600000     0.000000   -0.158100     0.0394       2.021600             -2.904090e+00         -100.00
9.660000       8.650000     0.000000   -0.157200     0.0394       2.021800             -2.903890e+00         -100.00
9.660000       8.700000     0.000000   -0.156300     0.0394       2.021900             -2.903690e+00         -100.00
9.660000       8.750000     0.000000   -0.155300     0.0394       2.022100             -2.903390e+00         -100.00
9.660000       8.800000     0.000000   -0.154200     0.0394       2.022300             -2.903090e+00         -100.00
9.660000       8.850000     0.000000   -0.153100     0.0394       2.022500             -2.902790e+00         -100.00
9.660000       8.900000     0.000000   -0.151900     0.0394       2.022800             -2.902390e+00         -100.00
9.660000       8.950000     0.000000   -0.150700     0.0394       2.023100             -2.901990e+00         -100.00
9.660000       9.000000     0.000000   -0.149300     0.0394       2.023400             -2.901490e+00         -100.00
9.660000       9.050000     0.000000   -0.147900     0.0394       2.023800             -2.900890e+00         -100.00
9.660000       9.100000     0.000000   -0.146400     0.0394       2.024200             -2.900190e+00         -100.00
9.660000       9.150000     0.000000   -0.144800     0.0394       2.024700             -2.899390e+00         -100.00
9.660000       9.200000     0.000000   -0.143100     0.0394       2.025400             -2.898490e+00         -100.00
9.660000       9.250000     0.000000   -0.141400     0.0394       2.026100             -2.897390e+00         -100.00
9.660000       9.300000     0.000000   -0.139500     0.0394       2.026900             -2.895990e+00         -100.00
9.660000       9.350000     0.000000   -0.137600     0.0394       2.028000             -2.894290e+00         -100.00
9.660000       9.400000     0.000000   -0.135500     0.0394       2.029200             -2.892390e+00         -100.00
9.660000       9.450000     0.000000   -0.133400     0.0394       2.030700             -2.889890e+00         -100.00
9.660000       9.500000     0.000000   -0.131100     0.0394       2.032600             -2.886990e+00         -100.00
9.660000       9.550000     0.000000   -0.128800     0.0394       2.034800             -2.883290e+00         -100.00
9.660000       9.600000     0.000000   -0.126400     0.0394       2.037600             -2.878790e+00         -100.00
9.660000       9.650000     0.000000   -0.123800     0.0394       2.040900             -2.873290e+00         -100.00
9.680000       8.000000     0.000000   -0.167600     0.0400       2.053900             -2.866790e+00         -100.00
9.680000       8.050000     0.000000   -0.167200     0.0400       2.053900             -2.866790e+00         -100.00
9.680000       8.100000     0.000000   -0.166800     0.0400       2.054000             -2.866690e+00         -100.00
9.680000       8.150000     0.000000   -0.166300     0.0400       2.054000             -2.866590e+00         -100.00
9.680000       8.200000     0.000000   -0.165900     0.0400       2.054100             -2.866490e+00         -100.00
9.680000       8.250000     0.000000   -0.165300     0.0400       2.054200             -2.866390e+00         -100.00
9.680000       8.300000     0.000000   -0.164800     0.0400       2.054300             -2.866290e+00         -100.00
9.680000       8.350000     0.000000   -0.164200     0.0400       2.054300             -2.866190e+00         -100.00
9.680000       8.400000     0.000000   -0.163600     0.0400       2.054400             -2.866090e+00         -100.00
9.680000       8.450000     0.000000   -0.162900     0.0400       2.054500             -2.865890e+00         -100.00
9.680000       8.500000     0.000000   -0.162200     0.0400       2.054600             -2.865790e+00         -100.00
9.680000       8.550000     0.000000   -0.161400     0.0400       2.054700             -2.865590e+00         -100.00
9.680000       8.600000     0.000000   -0.160600     0.0400       2.054900             -2.865390e+00         -100.00
9.680000       8.650000     0.000000   -0.159700     0.0400       2.055000             -2.865190e+00         -100.00
9.680000       8.700000     0.000000   -0.158800     0.0400       2.055200             -2.864990e+00         -100.00
9.680000       8.750000     0.000000   -0.157800     0.0400       2.055300             -2.864790e+00         -100.00
9.680000       8.800000     0.000000   -0.156800     0.0400       2.055500             -2.864490e+00         -100.00
9.680000       8.850000     0.000000   -0.155600     0.0400       2.055800             -2.864090e+00         -100.00
9.680000       8.900000     0.000000   -0.154400     0.0400       2.056000             -2.863790e+00         -100.00
9.680000       8.950000     0.000000   -0.153200     0.0400       2.056300             -2.863390e+00         -100.00
9.680000       9.000000     0.000000   -0.151800     0.0400       2.056600             -2.862890e+00         -100.00
9.680000       9.050000     0.000000   -0.150400     0.0400       2.057000             -2.862290e+00         -100.00
9.680000       9.100000     0.000000   -0.148900     0.0400       2.057400             -2.861590e+00         -100.00
9.680000       9.150000     0.000000   -0.147300     0.0400       2.057900             -2.860790e+00         -100.00
9.680000       9.200000     0.000000   -0.145600     0.0400       2.058500             -2.859890e+00         -100.00
9.680000       9.250000     0.000000   -0.143800     0.0400       2.059200             -2.858790e+00         -100.00
9.680000       9.300000     0.000000   -0.141900     0.0400       2.060100             -2.857490e+00         -100.00
9.680000       9.350000     0.000000   -0.140000     0.0400       2.061100             -2.855890e+00         -100.00
9.680000       9.400000     0.000000   -0.137900     0.0400       2.062300             -2.853890e+00         -100.00
9.680000       9.450000     0.000000   -0.135700     0.0400       2.063800             -2.851490e+00         -100.00
9.680000       9.500000     0.000000   -0.133500     0.0400       2.065600             -2.848590e+00         -100.00
9.680000       9.550000     0.000000   -0.131100     0.0400       2.067800             -2.845090e+00         -100.00
9.680000       9.600000     0.000000   -0.128700     0.0400       2.070400             -2.840690e+00         -100.00
9.680000       9.650000     0.000000   -0.126100     0.0400       2.073700             -2.835390e+00         -100.00
9.700000       8.000000     0.000000   -0.170200     0.0407       2.087200             -2.828090e+00         -100.00
9.700000       8.050000     0.000000   -0.169800     0.0407       2.087200             -2.827990e+00         -100.00
9.700000       8.100000     0.000000   -0.169400     0.0407       2.087300             -2.827890e+00         -100.00
9.700000       8.150000     0.000000   -0.169000     0.0407       2.087300             -2.827890e+00         -100.00
9.700000       8.200000     0.000000   -0.168500     0.0407       2.087400             -2.827790e+00         -100.00
9.700000       8.250000     0.000000   -0.168000     0.0407       2.087500             -2.827690e+00         -100.00
9.700000       8.300000     0.000000   -0.167400     0.0407       2.087500             -2.827590e+00         -100.00
9.700000       8.350000     0.000000   -0.166800     0.0407       2.087600             -2.827490e+00         -100.00
9.700000       8.400000     0.000000   -0.166200     0.0407       2.087700             -2.827290e+00         -100.00
9.700000       8.450000     0.000000   -0.165500     0.0407       2.087800             -2.827190e+00         -100.00
9.700000       8.500000     0.000000   -0.164800     0.0407       2.087900             -2.827090e+00         -100.00
9.700000       8.550000     0.000000   -0.164000     0.0407       2.088000             -2.826890e+00         -100.00
9.700000       8.600000     0.000000   -0.163200     0.0407       2.088100             -2.826690e+00         -100.00
9.700000       8.650000     0.000000   -0.162300     0.0407       2.088300             -2.826490e+00         -100.00
9.700000       8.700000     0.000000   -0.161400     0.0407       2.088400             -2.826290e+00         -100.00
9.700000       8.750000     0.000000   -0.160400     0.0407       2.088600             -2.825990e+00         -100.00
9.700000       8.800000     0.000000   -0.159300     0.0407       2.088800             -2.825790e+00         -100.00
9.700000       8.850000     0.000000   -0.158200     0.0407       2.089000             -2.825390e+00         -100.00
9.700000       8.900000     0.000000   -0.157000     0.0407       2.089300             -2.825090e+00         -100.00
9.700000       8.950000     0.000000   -0.155700     0.0407       2.089500             -2.824690e+00         -100.00
9.700000       9.000000     0.000000   -0.154400     0.0407       2.089900             -2.824190e+00         -100.00
9.700000       9.050000     0.000000   -0.152900     0.0407       2.090200             -2.823590e+00         -100.00
9.700000       9.100000     0.000000   -0.151400     0.0407       2.090700             -2.822990e+00         -100.00
9.700000       9.150000     0.000000   -0.149800     0.0407       2.091200             -2.822190e+00         -100.00
9.700000       9.200000     0.000000   -0.148100     0.0407       2.091700             -2.821290e+00         -100.00
9.700000       9.250000     0.000000   -0.146300     0.0407       2.092400             -2.820190e+00         -100.00
9.700000       9.300000     0.000000   -0.144400     0.0407       2.093300             -2.818890e+00         -100.00
9.700000       9.350000     0.000000   -0.142400     0.0407       2.094200             -2.817290e+00         -100.00
9.700000       9.400000     0.000000   -0.140300     0.0407       2.095400             -2.815390e+00         -100.00
9.700000       9.450000     0.000000   -0.138100     0.0407       2.096900             -2.813090e+00         -100.00
9.700000       9.500000     0.000000   -0.135900     0.0407       2.098600             -2.810290e+00         -100.00
9.700000       9.550000     0.000000   -0.133500     0.0407       2.100800             -2.806790e+00         -100.00
9.700000       9.600000     0.000000   -0.131000     0.0407       2.103400             -2.802490e+00         -100.00
9.700000       9.650000     0.000000   -0.128400     0.0407       2.106600             -2.797290e+00         -100.00
9.720000       8.000000     0.000000   -0.172900     0.0413       2.120500             -2.789290e+00         -100.00
9.720000       8.050000     0.000000   -0.172500     0.0413       2.120500             -2.789190e+00         -100.00
9.720000       8.100000     0.000000   -0.172100     0.0413       2.120600             -2.789190e+00         -100.00
9.720000       8.150000     0.000000   -0.171600     0.0413       2.120600             -2.789090e+00         -100.00
9.720000       8.200000     0.000000   -0.171200     0.0413       2.120700             -2.788990e+00         -100.00
9.720000       8.250000     0.000000   -0.170600     0.0413       2.120700             -2.788890e+00         -100.00
9.720000       8.300000     0.000000   -0.170100     0.0413       2.120800             -2.788790e+00         -100.00
9.720000       8.350000     0.000000   -0.169500     0.0413       2.120900             -2.788690e+00         -100.00
9.720000       8.400000     0.000000   -0.168900     0.0413       2.121000             -2.788590e+00         -100.00
9.720000       8.450000     0.000000   -0.168200     0.0413       2.121100             -2.788390e+00         -100.00
9.720000       8.500000     0.000000   -0.167500     0.0413       2.121200             -2.788290e+00         -100.00
9.720000       8.550000     0.000000   -0.166700     0.0413       2.121300             -2.788090e+00         -100.00
9.720000       8.600000     0.000000   -0.165900     0.0413       2.121400             -2.787890e+00         -100.00
9.720000       8.650000     0.000000   -0.165000     0.0413       2.121600             -2.787690e+00         -100.00
9.720000       8.700000     0.000000   -0.164000     0.0413       2.121700             -2.787490e+00         -100.00
9.720000       8.750000     0.000000   -0.163000     0.0413       2.121900             -2.787290e+00         -100.00
9.720000       8.800000     0.000000   -0.161900     0.0413       2.122100             -2.786990e+00         -100.00
